Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM_X 	Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM_Y 	Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM; Fitted_X 	Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM_X 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM_Y 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM; Fitted_X 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM_X 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM_Y 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM; Fitted_X 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM_X 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM_Y 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM; Fitted_X 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM_X 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM_Y 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM; Fitted_X 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM_X 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM_Y 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM; Fitted_X 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM_X 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM_Y 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM; Fitted_X 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM_X 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM_Y 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM; Fitted_X 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM_X 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM_Y 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM; Fitted_X 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM_X 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM_Y 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM; Fitted_X 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM_X 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM_Y 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM; Fitted_X 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM_X 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM_Y 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM; Fitted_X 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM_X 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM_Y 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM; Fitted_X 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM_X 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM_Y 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM; Fitted_X 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM_X 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM_Y 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM; Fitted_X 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM_X 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM_Y 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM; Fitted_X 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM; Fitted_Y 	
87.9000091552734 	-0.0488272309303284 	87.9000091552734 	0.0468685658166169 	87.8000030517578 	0.228515625 	87.8000030517578 	0.136879478234788 	87.8000030517578 	0.837890625 	87.8000030517578 	0.382167152755894 	87.8000030517578 	2.267578125 	87.8000030517578 	0.954397831475 	87.8000030517578 	3.908203125 	87.8000030517578 	1.87631685998962 	87.8000030517578 	4.505859375 	87.8000030517578 	2.76873067547796 	87.8000030517578 	4.798828125 	87.8000030517578 	3.28852393145206 	87.8000030517578 	4.818359375 	87.8000030517578 	3.50824171704279 	87.9000091552734 	0.314454019069672 	87.9000091552734 	0.0468685658166169 	87.7999954223633 	0.416015475988388 	87.7999954223633 	0.138230148928181 	87.7999954223633 	1.06835922598839 	87.7999954223633 	0.385935269428031 	87.8000030517578 	2.521484375 	87.8000030517578 	0.954397831475 	87.9000091552734 	4.10742276906967 	87.9000091552734 	1.85802508636731 	87.8000030517578 	4.634765625 	87.8000030517578 	2.76873067547796 	87.9000091552734 	4.95117276906967 	87.9000091552734 	3.25646488044483 	87.8000030517578 	5.005859375 	87.8000030517578 	3.50824171704279 	
88 	-0.04296875 	88 	0.0464117244955191 	87.8999938964844 	0.220703125 	87.8999938964844 	0.135545274878043 	87.8999938964844 	0.822265625 	87.8999938964844 	0.378442060480316 	87.8999938964844 	2.236328125 	87.8999938964844 	0.945095042388213 	87.8999938964844 	3.873046875 	87.8999938964844 	1.85802786366083 	87.8999938964844 	4.470703125 	87.8999938964844 	2.7417430670948 	87.8999938964844 	4.771484375 	87.8999938964844 	3.25646974805165 	87.8999938964844 	4.783203125 	87.8999938964844 	3.47404588182886 	88 	0.3203125 	88 	0.0464117244955191 	87.9000015258789 	0.400391072034836 	87.9000015258789 	0.136882575709721 	87.9000015258789 	1.05273482203484 	87.9000015258789 	0.38217287661292 	87.8999938964844 	2.505859375 	87.8999938964844 	0.945095042388213 	88 	4.08203125 	88 	1.83991438994524 	87.8999938964844 	4.599609375 	87.8999938964844 	2.7417430670948 	88 	4.9296875 	88 	3.22472318498398 	87.8999938964844 	4.970703125 	87.8999938964844 	3.47404588182886 	
88.1000061035156 	-0.0410147309303284 	88.1000061035156 	0.0459592674367236 	88 	0.22265625 	88 	0.13422387568566 	88 	0.8203125 	88 	0.374752717531601 	88 	2.2265625 	88 	0.935881531734719 	88 	3.84765625 	88 	1.839914389953 	88 	4.4453125 	88 	2.71501445608675 	88 	4.75 	88 	3.22472318498372 	88 	4.75390625 	88 	3.4401782210767 	88.1000061035156 	0.330079019069672 	88.1000061035156 	0.0459592674367236 	87.9999923706055 	0.406249552965164 	87.9999923706055 	0.135548342204728 	87.9999923706055 	1.05078080296516 	87.9999923706055 	0.378447728147564 	88 	2.49609375 	88 	0.935881531734719 	88.1000061035156 	4.05664151906967 	88.1000061035156 	1.82197750040126 	88 	4.57421875 	88 	2.71501445608675 	88.1000061035156 	4.90820401906967 	88.1000061035156 	3.19328611070192 	88 	4.953125 	88 	3.4401782210767 	
88.1999969482422 	-0.03515625 	88.1999969482422 	0.045511289295602 	88.0999908447266 	0.220703125 	88.0999908447266 	0.1329155573904 	88.0999908447266 	0.814453125 	88.0999908447266 	0.37109989570831 	88.0999908447266 	2.212890625 	88.0999908447266 	0.926759226976539 	88.0999908447266 	3.826171875 	88.0999908447266 	1.82198022381238 	88.0999908447266 	4.423828125 	88.0999908447266 	2.6885504340417 	88.0999908447266 	4.720703125 	88.0999908447266 	3.19329088387207 	88.0999908447266 	4.720703125 	88.0999908447266 	3.4066458201594 	88.1999969482422 	0.328125 	88.1999969482422 	0.045511289295602 	88.0999984741211 	0.400391072034836 	88.0999984741211 	0.134226913097687 	88.0999984741211 	1.04101607203484 	88.0999984741211 	0.374758329535833 	88.0999908447266 	2.478515625 	88.0999908447266 	0.926759226976539 	88.1999969482422 	4.0390625 	88.1999969482422 	1.80421817015452 	88.0999908447266 	4.548828125 	88.0999908447266 	2.6885504340417 	88.1999969482422 	4.890625 	88.1999969482422 	3.16216023786791 	88.0999908447266 	4.923828125 	88.0999908447266 	3.4066458201594 	
88.3000030517578 	-0.037109375 	88.3000030517578 	0.0450676103472948 	88.1999969482422 	0.2265625 	88.1999969482422 	0.131619794915132 	88.1999969482422 	0.81640625 	88.1999969482422 	0.367482129477977 	88.1999969482422 	2.203125 	88.1999969482422 	0.917724468145537 	88.1999969482422 	3.8125 	88.1999969482422 	1.80421817016214 	88.1999969482422 	4.41015625 	88.1999969482422 	2.66234038350756 	88.1999969482422 	4.703125 	88.1999969482422 	3.16216023786766 	88.1999969482422 	4.69140625 	88.1999969482422 	3.3734352261504 	88.3000030517578 	0.330078125 	88.3000030517578 	0.0450676103472948 	88.2000045776367 	0.406250149011612 	88.2000045776367 	0.132918366458169 	88.2000045776367 	1.03906264901161 	88.2000045776367 	0.371104897961752 	88.1999969482422 	2.47265625 	88.1999969482422 	0.917724468145537 	88.3000030517578 	4.021484375 	88.3000030517578 	1.78662927414697 	88.1999969482422 	4.5234375 	88.1999969482422 	2.66234038350756 	88.3000030517578 	4.861328125 	88.3000030517578 	3.13133307732707 	88.1999969482422 	4.90234375 	88.1999969482422 	3.3734352261504 	
88.4000091552734 	-0.0390625 	88.4000091552734 	0.0446282567455663 	88.3000030517578 	0.228515625 	88.3000030517578 	0.130336664516963 	88.3000030517578 	0.810546875 	88.3000030517578 	0.363899632226398 	88.3000030517578 	2.189453125 	88.3000030517578 	0.908777786954877 	88.3000030517578 	3.787109375 	88.3000030517578 	1.78662927415453 	88.3000030517578 	4.384765625 	88.3000030517578 	2.63638584984007 	88.3000030517578 	4.669921875 	88.3000030517578 	3.13133307732682 	88.3000030517578 	4.658203125 	88.3000030517578 	3.34054839333487 	88.4000091552734 	0.33203125 	88.4000091552734 	0.0446282567455663 	88.2999954223633 	0.408202975988388 	88.2999954223633 	0.131622773342503 	88.2999954223633 	1.03710922598839 	88.2999954223633 	0.367487632275312 	88.3000030517578 	2.458984375 	88.3000030517578 	0.908777786954877 	88.4000091552734 	4.00390625 	88.4000091552734 	1.76921184719319 	88.3000030517578 	4.494140625 	88.3000030517578 	2.63638584984007 	88.4000091552734 	4.83984375 	88.4000091552734 	3.10080644341543 	88.3000030517578 	4.884765625 	88.3000030517578 	3.34054839333487 	
88.5 	-0.0390625 	88.5 	0.0441932523581482 	88.3999938964844 	0.21875 	88.3999938964844 	0.129066235948011 	88.3999938964844 	0.8046875 	88.3999938964844 	0.360352598688008 	88.3999938964844 	2.1796875 	88.3999938964844 	0.899919669767793 	88.3999938964844 	3.7734375 	88.3999938964844 	1.76921449173289 	88.3999938964844 	4.359375 	88.3999938964844 	2.61068824426123 	88.3999938964844 	4.640625 	88.3999938964844 	3.10081107835146 	88.3999938964844 	4.6328125 	88.3999938964844 	3.30798711167556 	88.5 	0.33203125 	88.5 	0.0441932523581482 	88.4000015258789 	0.41015625 	88.4000015258789 	0.130339613916567 	88.4000015258789 	1.03125 	88.4000015258789 	0.363905081167038 	88.3999938964844 	2.4453125 	88.3999938964844 	0.899919669767793 	88.5 	3.984375 	88.5 	1.75196683574263 	88.3999938964844 	4.46875 	88.3999938964844 	2.61068824426123 	88.5 	4.80078125 	88.5 	3.07058199575785 	88.3999938964844 	4.859375 	88.3999938964844 	3.30798711167556 	
88.6000061035156 	-0.0292965769767761 	88.6000061035156 	0.0437624226670655 	88.5 	0.21875 	88.5 	0.127807999505898 	88.5 	0.80078125 	88.5 	0.356839605708646 	88.5 	2.16796875 	88.5 	0.891146562839035 	88.5 	3.75 	88.5 	1.75196683575007 	88.5 	4.3203125 	88.5 	2.58523725627776 	88.5 	4.6171875 	88.5 	3.0705819957576 	88.5 	4.6015625 	88.5 	3.27573831901668 	88.6000061035156 	0.333984673023224 	88.6000061035156 	0.0437624226670655 	88.4999923706055 	0.3984375 	88.4999923706055 	0.129069156617248 	88.4999923706055 	1.015625 	88.4999923706055 	0.360357994136016 	88.5 	2.4375 	88.5 	0.891146562839035 	88.6000061035156 	3.97460967302322 	88.6000061035156 	1.73488732077041 	88.5 	4.44140625 	88.5 	2.58523725627776 	88.6000061035156 	4.78710967302322 	88.6000061035156 	3.04064760837523 	88.5 	4.828125 	88.5 	3.27573831901668 	
88.6999969482422 	-0.03515625 	88.6999969482422 	0.0433358578037064 	88.5999908447266 	0.228515625 	88.5999908447266 	0.126562218389897 	88.5999908447266 	0.814453125 	88.5999908447266 	0.353361388216244 	88.5999908447266 	2.166015625 	88.5999908447266 	0.8824603025874 	88.5999908447266 	3.736328125 	88.5999908447266 	1.73488991400306 	88.5999908447266 	4.306640625 	88.5999908447266 	2.5600382103264 	88.5999908447266 	4.599609375 	88.5999908447266 	3.04065215338905 	88.5999908447266 	4.564453125 	88.5999908447266 	3.24380876096383 	88.6999969482422 	0.33203125 	88.6999969482422 	0.0433358578037064 	88.5999984741211 	0.408203274011612 	88.5999984741211 	0.12781089173454 	88.5999984741211 	1.01367202401161 	88.5999984741211 	0.356844948123178 	88.5999908447266 	2.435546875 	88.5999908447266 	0.8824603025874 	88.6999969482422 	3.95703125 	88.6999969482422 	1.71797688296084 	88.5999908447266 	4.427734375 	88.5999908447266 	2.5600382103264 	88.6999969482422 	4.76171875 	88.6999969482422 	3.01100954562981 	88.5999908447266 	4.814453125 	88.5999908447266 	3.24380876096383 	
88.8000030517578 	-0.041015625 	88.8000030517578 	0.0429133866319323 	88.6999969482422 	0.23046875 	88.6999969482422 	0.125328393012937 	88.6999969482422 	0.80078125 	88.6999969482422 	0.349916550756202 	88.6999969482422 	2.15234375 	88.6999969482422 	0.873857403620489 	88.6999969482422 	3.71875 	88.6999969482422 	1.7179768829681 	88.6999969482422 	4.2890625 	88.6999969482422 	2.53508099662045 	88.6999969482422 	4.5625 	88.6999969482422 	3.01100954562956 	88.6999969482422 	4.5390625 	88.6999969482422 	3.21218562771319 	88.8000030517578 	0.330078125 	88.8000030517578 	0.0429133866319323 	88.7000045776367 	0.410156100988388 	88.7000045776367 	0.126564893295139 	88.7000045776367 	1.00781235098839 	88.7000045776367 	0.353366149924638 	88.6999969482422 	2.41796875 	88.6999969482422 	0.873857403620489 	88.8000030517578 	3.927734375 	88.8000030517578 	1.70122873327091 	88.6999969482422 	4.3984375 	88.6999969482422 	2.53508099662045 	88.8000030517578 	4.736328125 	88.8000030517578 	2.98165591782087 	88.6999969482422 	4.7890625 	88.6999969482422 	3.21218562771319 	
88.9000091552734 	-0.033203125 	88.9000091552734 	0.0424950340478564 	88.8000030517578 	0.228515625 	88.8000030517578 	0.124106596013707 	88.8000030517578 	0.794921875 	88.8000030517578 	0.346505296013221 	88.8000030517578 	2.138671875 	88.8000030517578 	0.865338372259334 	88.8000030517578 	3.697265625 	88.8000030517578 	1.7012287332781 	88.8000030517578 	4.259765625 	88.8000030517578 	2.51036708360522 	88.8000030517578 	4.537109375 	88.8000030517578 	2.98165591782063 	88.8000030517578 	4.509765625 	88.8000030517578 	3.18087078022834 	88.9000091552734 	0.345703125 	88.9000091552734 	0.0424950340478564 	88.7999954223633 	0.408203274011612 	88.7999954223633 	0.125331229088385 	88.7999954223633 	0.990234524011612 	88.7999954223633 	0.34992178889367 	88.8000030517578 	2.404296875 	88.8000030517578 	0.865338372259334 	88.9000091552734 	3.916015625 	88.9000091552734 	1.68464385732688 	88.8000030517578 	4.365234375 	88.8000030517578 	2.51036708360522 	88.9000091552734 	4.716796875 	88.9000091552734 	2.95258845164458 	88.8000030517578 	4.763671875 	88.8000030517578 	3.18087078022834 	
89 	-0.033203125 	89 	0.0420808227924068 	88.8999938964844 	0.236328125 	88.8999938964844 	0.122896893728465 	88.8999938964844 	0.798828125 	88.8999938964844 	0.343127809883497 	88.8999938964844 	2.130859375 	88.8999938964844 	0.856903671648469 	88.8999938964844 	3.685546875 	88.8999938964844 	1.6846463754578 	88.8999938964844 	4.232421875 	88.8999938964844 	2.48589781826339 	88.8999938964844 	4.529296875 	88.8999938964844 	2.95259286503147 	88.8999938964844 	4.486328125 	88.8999938964844 	3.14986592101612 	89 	0.345703125 	89 	0.0420808227924068 	88.9000015258789 	0.416015625 	88.9000015258789 	0.124109404439757 	88.9000015258789 	0.990234375 	88.9000015258789 	0.346510483090637 	88.8999938964844 	2.396484375 	88.8999938964844 	0.856903671648469 	89 	3.888671875 	89 	1.66822315666467 	88.8999938964844 	4.333984375 	88.8999938964844 	2.48589781826339 	89 	4.689453125 	89 	2.92380872746548 	88.8999938964844 	4.751953125 	88.8999938964844 	3.14986592101612 	
89.1000061035156 	-0.033203125 	89.1000061035156 	0.0416705866843818 	89 	0.236328125 	89 	0.121698800831815 	89 	0.791015625 	89 	0.339782737332814 	89 	2.115234375 	89 	0.84854991779877 	89 	3.666015625 	89 	1.66822315667172 	89 	4.205078125 	89 	2.46166338292894 	89 	4.498046875 	89 	2.92380872746524 	89 	4.462890625 	89 	3.11915861480646 	89.1000061035156 	0.345703125 	89.1000061035156 	0.0416705866843818 	88.9999923706055 	0.416015625 	88.9999923706055 	0.122899674783799 	88.9999923706055 	0.978515625 	88.9999923706055 	0.343132946189013 	89 	2.380859375 	89 	0.84854991779877 	89.1000061035156 	3.869140625 	89.1000061035156 	1.65196004317077 	89 	4.310546875 	89 	2.46166338292894 	89.1000061035156 	4.669921875 	89.1000061035156 	2.89530519901001 	89 	4.724609375 	89 	3.11915861480646 	
89.1999969482422 	-0.033203125 	89.1999969482422 	0.0412644115473782 	89.0999908447266 	0.228515625 	89.0999908447266 	0.120512567957972 	89.0999908447266 	0.787109375 	89.0999908447266 	0.336470778047868 	89.0999908447266 	2.099609375 	89.0999908447266 	0.84027885882827 	89.0999908447266 	3.642578125 	89.0999908447266 	1.65196251244764 	89.0999908447266 	4.181640625 	89.0999908447266 	2.4376688470901 	89.0999908447266 	4.470703125 	89.0999908447266 	2.89530952677287 	89.0999908447266 	4.435546875 	89.0999908447266 	3.08875528394032 	89.1999969482422 	0.345703125 	89.1999969482422 	0.0412644115473782 	89.0999984741211 	0.400390625 	89.0999984741211 	0.121701554786958 	89.0999984741211 	0.970703125 	89.0999984741211 	0.339787823152095 	89.0999908447266 	2.373046875 	89.0999908447266 	0.84027885882827 	89.1999969482422 	3.833984375 	89.1999969482422 	1.63585791872212 	89.0999908447266 	4.283203125 	89.0999908447266 	2.4376688470901 	89.1999969482422 	4.650390625 	89.1999969482422 	2.86708382942297 	89.0999908447266 	4.689453125 	89.0999908447266 	3.08875528394032 	
89.3000030517578 	-0.03125 	89.3000030517578 	0.0408621344261207 	89.1999969482422 	0.228515625 	89.1999969482422 	0.119337719179854 	89.1999969482422 	0.783203125 	89.1999969482422 	0.333190603296493 	89.1999969482422 	2.083984375 	89.1999969482422 	0.83208717687677 	89.1999969482422 	3.623046875 	89.1999969482422 	1.63585791872907 	89.1999969482422 	4.162109375 	89.1999969482422 	2.41390458432795 	89.1999969482422 	4.447265625 	89.1999969482422 	2.86708382942273 	89.1999969482422 	4.400390625 	89.1999969482422 	3.05864373098374 	89.3000030517578 	0.34765625 	89.3000030517578 	0.0408621344261207 	89.2000045776367 	0.396484524011612 	89.2000045776367 	0.120515114952357 	89.2000045776367 	0.966797024011612 	89.2000045776367 	0.336475310885069 	89.1999969482422 	2.357421875 	89.1999969482422 	0.83208717687677 	89.3000030517578 	3.8125 	89.3000030517578 	1.61991032267846 	89.1999969482422 	4.259765625 	89.1999969482422 	2.41390458432795 	89.3000030517578 	4.62109375 	89.3000030517578 	2.83913329970814 	89.1999969482422 	4.662109375 	89.1999969482422 	3.05864373098374 	
89.4000091552734 	-0.0273434519767761 	89.4000091552734 	0.0404637790139898 	89.3000030517578 	0.21875 	89.3000030517578 	0.118174323638977 	89.3000030517578 	0.78125 	89.3000030517578 	0.329942406099211 	89.3000030517578 	2.078125 	89.3000030517578 	0.823975353717644 	89.3000030517578 	3.60546875 	89.3000030517578 	1.61991032268538 	89.3000030517578 	4.14453125 	89.3000030517578 	2.3903719930439 	89.3000030517578 	4.421875 	89.3000030517578 	2.8391332997079 	89.3000030517578 	4.37109375 	89.3000030517578 	3.02882572802608 	89.4000091552734 	0.351562798023224 	89.4000091552734 	0.0404637790139898 	89.2999954223633 	0.398437350988388 	89.2999954223633 	0.119340419766738 	89.2999954223633 	0.960937350988388 	89.2999954223633 	0.333195589697825 	89.3000030517578 	2.34375 	89.3000030517578 	0.823975353717644 	89.4000091552734 	3.79296904802322 	89.4000091552734 	1.60411819965879 	89.3000030517578 	4.234375 	89.3000030517578 	2.3903719930439 	89.4000091552734 	4.59375029802322 	89.4000091552734 	2.81145525323954 	89.3000030517578 	4.63671875 	89.3000030517578 	3.02882572802608 	
89.5 	-0.025390625 	89.5 	0.0400693669823761 	89.3999938964844 	0.2265625 	89.3999938964844 	0.117022444891256 	89.3999938964844 	0.77734375 	89.3999938964844 	0.326726363005946 	89.3999938964844 	2.06640625 	89.3999938964844 	0.815943830381589 	89.3999938964844 	3.58984375 	89.3999938964844 	1.60412059742354 	89.3999938964844 	4.109375 	89.3999938964844 	2.36707235231517 	89.3999938964844 	4.40234375 	89.3999938964844 	2.81145945566731 	89.3999938964844 	4.34375 	89.3999938964844 	2.99930289600579 	89.5 	0.353515625 	89.5 	0.0400693669823761 	89.4000015258789 	0.390625149011612 	89.4000015258789 	0.118176997925523 	89.4000015258789 	0.960937649011612 	89.4000015258789 	0.329947343704906 	89.3999938964844 	2.33984375 	89.3999938964844 	0.815943830381589 	89.5 	3.771484375 	89.5 	1.5884824056629 	89.3999938964844 	4.203125 	89.3999938964844 	2.36707235231517 	89.5 	4.564453125 	89.5 	2.78405119489923 	89.3999938964844 	4.60546875 	89.3999938964844 	2.99930289600579 	
89.6000061035156 	-0.0351559519767761 	89.6000061035156 	0.0396787400875388 	89.5 	0.212890625 	89.5 	0.115881620627527 	89.5 	0.763671875 	89.5 	0.323541184167483 	89.5 	2.052734375 	89.5 	0.807989384663631 	89.5 	3.572265625 	89.5 	1.58848240566962 	89.5 	4.087890625 	89.5 	2.34399631836163 	89.5 	4.376953125 	89.5 	2.784051194899 	89.5 	4.322265625 	89.5 	2.97006339241778 	89.6000061035156 	0.351562798023224 	89.6000061035156 	0.0396787400875388 	89.4999923706055 	0.388671725988388 	89.4999923706055 	0.117025093024754 	89.4999923706055 	0.958984225988388 	89.4999923706055 	0.326731252466612 	89.5 	2.318359375 	89.5 	0.807989384663631 	89.6000061035156 	3.74609404802322 	89.6000061035156 	1.57299666697549 	89.5 	4.173828125 	89.5 	2.34399631836163 	89.6000061035156 	4.54296904802322 	89.6000061035156 	2.75691013039687 	89.5 	4.583984375 	89.5 	2.97006339241778 	
